qid,docno,original_score,similarity_score,final_score,rank
109,4498688,-3.784385,0.36730653047561646,0.36730653047561646,49
109,41766912,-4.551162,0.36679399013519287,0.36679399013519287,50
109,40772995,-6.339005,0.36626750230789185,0.36626750230789185,51
109,68944421,-3.624874,0.3657234013080597,0.3657234013080597,52
109,30430079,-3.710813,0.3612780272960663,0.3612780272960663,53
109,68721381,-5.508318,0.36122772097587585,0.36122772097587585,54
109,43844978,-5.657527,0.3606415390968323,0.3606415390968323,55
109,44213125,-5.255032,0.3594079315662384,0.3594079315662384,56
109,50669611,-4.737019,0.3579954504966736,0.3579954504966736,57
109,64527137,-4.55727,0.35716357827186584,0.35716357827186584,58
109,43520483,-6.308851,0.35679319500923157,0.35679319500923157,59
109,10982087,-5.795672,0.35504913330078125,0.35504913330078125,60
109,529838,-5.724606,0.3542344570159912,0.3542344570159912,61
109,36543701,-5.874265,0.35207247734069824,0.35207247734069824,62
109,7374547,-5.541597,0.35176944732666016,0.35176944732666016,63
109,36024606,-6.652151,0.3511801064014435,0.3511801064014435,64
109,53017641,-5.372629,0.3511202037334442,0.3511202037334442,65
109,29374058,-6.545173,0.35038673877716064,0.35038673877716064,66
109,3253340,-5.419569,0.34859389066696167,0.34859389066696167,67
109,7373674,-4.616741,0.34723931550979614,0.34723931550979614,68
109,2263255,-5.478145,0.3455946147441864,0.3455946147441864,69
109,4305830,-6.377478,0.34522032737731934,0.34522032737731934,70
109,5056637,-6.60876,0.33799120783805847,0.33799120783805847,71
109,16933519,-6.266342,0.3351127505302429,0.3351127505302429,72
109,32792036,-6.608949,0.33391350507736206,0.33391350507736206,73
109,7147000,-5.399608,0.33196181058883667,0.33196181058883667,74
109,41604211,-6.439488,0.33151155710220337,0.33151155710220337,75
109,35545950,-5.150479,0.3237440884113312,0.3237440884113312,76
109,47109653,-6.668181,0.3201449513435364,0.3201449513435364,77
109,15185206,-6.347218,0.3135611116886139,0.3135611116886139,78
109,30854893,-5.190562,0.31166374683380127,0.31166374683380127,79
109,2280264,-5.430638,0.30974259972572327,0.30974259972572327,80
109,3283241,-5.696534,0.3042658567428589,0.3042658567428589,81
109,2393495,-5.303042,0.29403457045555115,0.29403457045555115,82
109,41018293,-6.574796,0.29367795586586,0.29367795586586,83
109,45257290,-6.346862,0.29152441024780273,0.29152441024780273,84
109,19355191,-5.360228,0.2896111011505127,0.2896111011505127,85
109,47307911,-6.526662,0.2851026654243469,0.2851026654243469,86
109,5302423,-5.510924,0.27426236867904663,0.27426236867904663,87
109,4382512,-5.758042,0.2723847031593323,0.2723847031593323,88
109,4644909,-5.859005,0.27094829082489014,0.27094829082489014,89
109,41712946,-5.473798,0.2669562101364136,0.2669562101364136,90
109,52128196,-6.177668,0.2665709853172302,0.2665709853172302,91
109,1147170,-6.563783,0.26041728258132935,0.26041728258132935,92
109,39174847,-6.639105,0.2595406770706177,0.2595406770706177,93
109,4694192,-6.55203,0.25921040773391724,0.25921040773391724,94
109,518988,-4.868973,0.2590440511703491,0.2590440511703491,95
109,7276187,-6.196039,0.25480514764785767,0.25480514764785767,96
109,1508132,-4.31731,0.24868226051330566,0.24868226051330566,97
109,32776974,-6.136297,0.2423752248287201,0.2423752248287201,98
109,982689,-6.427929,0.24126258492469788,0.24126258492469788,99
109,22396775,-6.494278,0.18906068801879883,0.18906068801879883,100
113,32775169,-6.092833,0.5181220769882202,0.5181220769882202,1
113,34083665,-1.890364,0.4926196336746216,0.4926196336746216,2
113,26974355,-7.084942,0.4835898280143738,0.4835898280143738,3
113,71519764,-0.983887,0.47973835468292236,0.47973835468292236,4
113,1263101,-4.004387,0.4607656002044678,0.4607656002044678,5
113,43390495,-7.117852,0.4541512429714203,0.4541512429714203,6
113,8190800,-6.798449,0.4409947693347931,0.4409947693347931,7
113,55996862,-7.110796,0.4362148344516754,0.4362148344516754,8
113,6373750,-4.444708,0.43614524602890015,0.43614524602890015,9
113,161334,-6.542427,0.4339792728424072,0.4339792728424072,10
113,50902247,-4.721679,0.4189635217189789,0.4189635217189789,11
113,5584674,-3.507093,0.41507309675216675,0.41507309675216675,12
113,68879102,-2.749646,0.4120759963989258,0.4120759963989258,13
113,19267703,-5.874014,0.40850991010665894,0.40850991010665894,14
113,15688731,-6.079451,0.40833115577697754,0.40833115577697754,15
113,44556119,-2.886898,0.4037052392959595,0.4037052392959595,16
113,225622,-4.80202,0.40128377079963684,0.40128377079963684,17
113,1866182,-5.920507,0.4010147452354431,0.4010147452354431,18
113,47028189,-4.338644,0.400895357131958,0.400895357131958,19
113,32895653,-5.382424,0.39858007431030273,0.39858007431030273,20
113,215316,-4.841916,0.3945881426334381,0.3945881426334381,21
113,6094307,-1.400091,0.392861545085907,0.392861545085907,22
113,29783704,-5.73853,0.38454073667526245,0.38454073667526245,23
113,27279709,-6.490455,0.382959246635437,0.382959246635437,24
113,59745897,-6.301266,0.3787371814250946,0.3787371814250946,25
113,11682101,-4.292263,0.37828290462493896,0.37828290462493896,26
113,27906904,-7.0492,0.37756428122520447,0.37756428122520447,27
113,1769468,-5.867609,0.3766691982746124,0.3766691982746124,28
113,57235599,-4.137297,0.37377625703811646,0.37377625703811646,29
113,8943637,-4.913555,0.37332645058631897,0.37332645058631897,30
113,3680204,-6.690457,0.3723773956298828,0.3723773956298828,31
113,451835,-7.072127,0.3666526973247528,0.3666526973247528,32
113,59741284,-7.184127,0.36625218391418457,0.36625218391418457,33
113,15194448,-6.147925,0.3658037781715393,0.3658037781715393,34
113,15800124,-6.490716,0.36064258217811584,0.36064258217811584,35
113,75118456,-6.379757,0.3601049482822418,0.3601049482822418,36
113,47394403,-6.574342,0.35706305503845215,0.35706305503845215,37
113,19837950,-7.120471,0.35444074869155884,0.35444074869155884,38
113,76307,-7.013607,0.3529543876647949,0.3529543876647949,39
113,470943,-7.034726,0.35287731885910034,0.35287731885910034,40
113,52775850,-6.146737,0.35226893424987793,0.35226893424987793,41
113,23734853,-6.99396,0.3493697941303253,0.3493697941303253,42
113,4791224,-4.710453,0.34918636083602905,0.34918636083602905,43
113,69128725,-6.090786,0.3441951274871826,0.3441951274871826,44
113,23798136,-5.94306,0.3431135416030884,0.3431135416030884,45
113,46836892,-6.789391,0.33803215622901917,0.33803215622901917,46
113,6856329,-6.608123,0.3380146920681,0.3380146920681,47
113,46978879,-7.156734,0.3376430869102478,0.3376430869102478,48
113,17816275,-7.113643,0.3366871178150177,0.3366871178150177,49
113,43718681,-6.508731,0.3364897072315216,0.3364897072315216,50
113,2045011,-6.72048,0.3324214518070221,0.3324214518070221,51
113,8153317,-6.871381,0.33068156242370605,0.33068156242370605,52
113,15172134,-7.097017,0.32489126920700073,0.32489126920700073,53
113,304392,-6.60757,0.32227402925491333,0.32227402925491333,54
113,31423765,-7.118678,0.3124868869781494,0.3124868869781494,55
113,73133045,-5.525659,0.307925283908844,0.307925283908844,56
113,6160153,-7.123356,0.30511099100112915,0.30511099100112915,57
113,22073745,-6.889407,0.3004195988178253,0.3004195988178253,58
113,2491582,-6.023866,0.29863208532333374,0.29863208532333374,59
113,15539257,-6.952024,0.2978885769844055,0.2978885769844055,60
113,18737103,-6.405158,0.2952619194984436,0.2952619194984436,61
113,7218457,-6.201738,0.29354947805404663,0.29354947805404663,62
113,31285004,-6.498957,0.2932640314102173,0.2932640314102173,63
113,10206152,-5.666443,0.29294317960739136,0.29294317960739136,64
113,72964420,-6.99976,0.2929128408432007,0.2929128408432007,65
113,43699182,-5.727932,0.29112187027931213,0.29112187027931213,66
113,1421510,-7.05484,0.2879026234149933,0.2879026234149933,67
113,11441669,-6.539065,0.285634309053421,0.285634309053421,68
113,2869470,-6.919354,0.2825011610984802,0.2825011610984802,69
113,4637428,-6.994584,0.27828437089920044,0.27828437089920044,70
113,69641756,-6.56952,0.2729843854904175,0.2729843854904175,71
113,8827343,-6.571814,0.27200037240982056,0.27200037240982056,72
113,2109238,-4.540651,0.27092260122299194,0.27092260122299194,73
113,39129314,-6.665263,0.27080658078193665,0.27080658078193665,74
113,994072,-6.579749,0.26950615644454956,0.26950615644454956,75
113,339526,-7.057537,0.26923391222953796,0.26923391222953796,76
113,26486347,-6.21142,0.26423531770706177,0.26423531770706177,77
113,4753115,-6.04326,0.2641472816467285,0.2641472816467285,78
113,3555884,-6.092958,0.2589972913265228,0.2589972913265228,79
113,57773116,-6.897821,0.2585715353488922,0.2585715353488922,80
113,28418592,-5.351803,0.2577891945838928,0.2577891945838928,81
113,2249171,-6.934595,0.2545643448829651,0.2545643448829651,82
113,34973357,-6.335914,0.25225672125816345,0.25225672125816345,83
113,45397,-5.456455,0.2510226368904114,0.2510226368904114,84
113,2798178,-4.824501,0.24955615401268005,0.24955615401268005,85
113,17836327,-6.293943,0.2484176605939865,0.2484176605939865,86
113,5368180,-6.24388,0.2464863359928131,0.2464863359928131,87
113,69387136,-7.115313,0.24528440833091736,0.24528440833091736,88
113,20363219,-6.422623,0.24360696971416473,0.24360696971416473,89
113,316097,-5.692712,0.24093449115753174,0.24093449115753174,90
113,24505170,-5.82285,0.24026337265968323,0.24026337265968323,91
113,2557469,-7.075403,0.22591319680213928,0.22591319680213928,92
113,2450370,-5.991874,0.22494399547576904,0.22494399547576904,93
113,9502327,-6.851741,0.21900776028633118,0.21900776028633118,94
113,27749858,-6.562471,0.21372413635253906,0.21372413635253906,95
113,33593619,-6.905589,0.2113824337720871,0.2113824337720871,96
113,21742534,-5.868827,0.20836040377616882,0.20836040377616882,97
113,30811665,-5.780289,0.19042924046516418,0.19042924046516418,98
113,26890990,-7.115862,0.17624270915985107,0.17624270915985107,99
113,51528145,-5.863537,0.1444048136472702,0.1444048136472702,100
115,65741473,-4.197397,0.5065027475357056,0.5065027475357056,1
115,72333193,-2.766395,0.5045636296272278,0.5045636296272278,2
115,60156461,-3.654744,0.4965101182460785,0.4965101182460785,3
115,69367927,-4.061907,0.4895080626010895,0.4895080626010895,4
115,65741484,-5.79311,0.48883870244026184,0.48883870244026184,5
115,66298968,-3.72094,0.4879681169986725,0.4879681169986725,6
115,66299065,-3.921878,0.4775505065917969,0.4775505065917969,7
115,66298958,-4.363094,0.47711730003356934,0.47711730003356934,8
115,21983079,-4.782086,0.44162023067474365,0.44162023067474365,9
115,56312051,-6.022504,0.42985856533050537,0.42985856533050537,10
115,62430075,-4.718411,0.42918848991394043,0.42918848991394043,11
115,74513566,-5.310552,0.41387414932250977,0.41387414932250977,12
115,73070221,-5.484523,0.38202908635139465,0.38202908635139465,13
115,37894578,-6.168813,0.3708900809288025,0.3708900809288025,14
115,40030145,-5.687601,0.36845412850379944,0.36845412850379944,15
115,68879341,-4.983008,0.35588914155960083,0.35588914155960083,16
115,56653206,-1.885334,0.35577863454818726,0.35577863454818726,17
115,70096965,-5.99062,0.35217544436454773,0.35217544436454773,18
115,49551327,-6.541437,0.3471051752567291,0.3471051752567291,19
115,49292961,-4.801141,0.3460541069507599,0.3460541069507599,20
115,64810425,-4.191172,0.33732807636260986,0.33732807636260986,21
115,65501506,-5.87777,0.3316780924797058,0.3316780924797058,22
115,65291362,-4.403984,0.3308798670768738,0.3308798670768738,23
115,65011327,-5.634631,0.32291433215141296,0.32291433215141296,24
115,66019463,-5.189631,0.3218630850315094,0.3218630850315094,25
115,62897844,-5.268132,0.308459609746933,0.308459609746933,26
115,71868656,-5.972053,0.3070458769798279,0.3070458769798279,27
115,74026230,-6.409265,0.30609461665153503,0.30609461665153503,28
115,65785044,-6.294855,0.3035742938518524,0.3035742938518524,29
115,52476038,-3.735107,0.3008244037628174,0.3008244037628174,30
115,18798803,-5.358162,0.29957911372184753,0.29957911372184753,31
115,64030960,-6.025497,0.29724952578544617,0.29724952578544617,32
115,60055828,-6.040593,0.2951563894748688,0.2951563894748688,33
115,61660853,-5.727193,0.2949969470500946,0.2949969470500946,34
115,66736125,-5.628045,0.2947436273097992,0.2947436273097992,35
115,59947312,-4.637989,0.29019466042518616,0.29019466042518616,36
115,61836448,-5.039466,0.2895681858062744,0.2895681858062744,37
115,58931395,-5.856638,0.2891400456428528,0.2891400456428528,38
115,72749086,-6.405273,0.28808194398880005,0.28808194398880005,39
115,62387071,-5.531502,0.28768664598464966,0.28768664598464966,40
115,72251293,-6.473359,0.28378480672836304,0.28378480672836304,41
115,59560517,-3.79346,0.28328031301498413,0.28328031301498413,42
115,63706669,-6.555497,0.2830148935317993,0.2830148935317993,43
115,57233370,-5.222288,0.28291836380958557,0.28291836380958557,44
115,73020242,-5.067515,0.2822655737400055,0.2822655737400055,45
115,73303898,-6.163325,0.27813786268234253,0.27813786268234253,46
115,56968239,-3.662167,0.2748112082481384,0.2748112082481384,47
115,58489290,-5.927654,0.2737530767917633,0.2737530767917633,48
115,65737956,-2.833474,0.2728574573993683,0.2728574573993683,49
115,55853568,-5.656724,0.2701082229614258,0.2701082229614258,50
115,58404853,-4.722868,0.2688521444797516,0.2688521444797516,51
115,59560577,-4.83368,0.2687234580516815,0.2687234580516815,52
115,59480957,-4.702184,0.2680508494377136,0.2680508494377136,53
115,63706715,-5.061765,0.26803499460220337,0.26803499460220337,54
115,60624867,-5.840441,0.26784005761146545,0.26784005761146545,55
115,62803336,-6.225708,0.26528680324554443,0.26528680324554443,56
115,61812693,-4.811595,0.2652544379234314,0.2652544379234314,57
115,62493952,-4.529784,0.26468485593795776,0.26468485593795776,58
115,65267095,-6.418367,0.26393014192581177,0.26393014192581177,59
115,51550709,-5.615143,0.2631875276565552,0.2631875276565552,60
115,68166142,-6.747374,0.26252055168151855,0.26252055168151855,61
115,71632320,-5.555641,0.25539863109588623,0.25539863109588623,62
115,55613217,-6.098046,0.2544732391834259,0.2544732391834259,63
115,67834091,-6.331335,0.2544108033180237,0.2544108033180237,64
115,55594714,-4.668011,0.2536846101284027,0.2536846101284027,65
115,68881231,-6.541281,0.25244203209877014,0.25244203209877014,66
115,64603528,-5.458053,0.24974724650382996,0.24974724650382996,67
115,71733683,-6.579382,0.24585765600204468,0.24585765600204468,68
115,60270077,-6.219486,0.2380983531475067,0.2380983531475067,69
115,59056554,-6.521349,0.23804223537445068,0.23804223537445068,70
115,71195739,-6.476785,0.23596543073654175,0.23596543073654175,71
115,59794053,-6.55372,0.23033644258975983,0.23033644258975983,72
115,70930943,-6.57743,0.22709915041923523,0.22709915041923523,73
115,61617770,-6.709446,0.2250102460384369,0.2250102460384369,74
115,68930519,-6.212269,0.22369728982448578,0.22369728982448578,75
115,62754921,-6.749383,0.2229146659374237,0.2229146659374237,76
115,63850561,-4.709681,0.2191706895828247,0.2191706895828247,77
115,56449078,-6.266058,0.21502652764320374,0.21502652764320374,78
115,44193962,-5.569131,0.21445885300636292,0.21445885300636292,79
115,62767463,-6.617432,0.2134299874305725,0.2134299874305725,80
115,61675302,-5.479072,0.21341857314109802,0.21341857314109802,81
115,71805413,-6.653195,0.21148066222667694,0.21148066222667694,82
115,69387890,-5.714719,0.2113889902830124,0.2113889902830124,83
115,63375790,-6.693625,0.21016430854797363,0.21016430854797363,84
115,56699906,-6.36962,0.2064446657896042,0.2064446657896042,85
115,1384690,-6.09678,0.20546308159828186,0.20546308159828186,86
115,69231025,-5.497797,0.20197778940200806,0.20197778940200806,87
115,54671372,-5.701621,0.19987188279628754,0.19987188279628754,88
115,74925966,-5.937343,0.19622164964675903,0.19622164964675903,89
115,69562094,-3.651215,0.19449731707572937,0.19449731707572937,90
115,66487743,-6.382786,0.18281950056552887,0.18281950056552887,91
115,73953620,-5.74066,0.17880699038505554,0.17880699038505554,92
115,62786646,-6.572995,0.1633644700050354,0.1633644700050354,93
115,68867655,-6.638343,0.16120804846286774,0.16120804846286774,94
115,60572729,-6.06447,0.1561242789030075,0.1561242789030075,95
115,66831019,-6.270796,0.15538290143013,0.15538290143013,96
115,44054276,-6.514411,0.15420004725456238,0.15420004725456238,97
115,30636581,-6.230512,0.14945244789123535,0.14945244789123535,98
115,62709685,-6.370442,0.14202605187892914,0.14202605187892914,99
115,21632206,-5.950484,0.11937583982944489,0.11937583982944489,100
116,11646959,-5.235368,0.4662236273288727,0.4662236273288727,1
116,52678920,-5.695283,0.4528295397758484,0.4528295397758484,2
116,21512748,-5.207046,0.43117672204971313,0.43117672204971313,3
116,38954058,-3.549903,0.4289335608482361,0.4289335608482361,4
116,14307697,-3.437994,0.4202979803085327,0.4202979803085327,5
116,4830334,-5.225338,0.41978919506073,0.41978919506073,6
116,9600368,-6.056246,0.416530042886734,0.416530042886734,7
116,9890262,-0.426649,0.41328829526901245,0.41328829526901245,8
116,6093047,-4.346675,0.40878522396087646,0.40878522396087646,9
116,5082101,-6.086177,0.40095582604408264,0.40095582604408264,10
116,16428005,-3.975194,0.3974323272705078,0.3974323272705078,11
116,19840982,-4.916966,0.3848717212677002,0.3848717212677002,12
116,27970634,-6.528126,0.3735507130622864,0.3735507130622864,13
116,38448073,-2.558462,0.37092962861061096,0.37092962861061096,14
116,44068194,-4.408207,0.36712098121643066,0.36712098121643066,15
116,45328203,-1.469523,0.3668336272239685,0.3668336272239685,16
116,45442484,-6.00541,0.35889536142349243,0.35889536142349243,17
116,25616609,-5.275815,0.3537266254425049,0.3537266254425049,18
116,16290267,-4.355943,0.3516281545162201,0.3516281545162201,19
116,3194438,-4.51003,0.3509734272956848,0.3509734272956848,20
116,54113624,-3.547257,0.3498830795288086,0.3498830795288086,21
116,17002077,-1.071865,0.3468572497367859,0.3468572497367859,22
116,12189457,-4.722553,0.34662574529647827,0.34662574529647827,23
116,27787885,-2.891437,0.346609890460968,0.346609890460968,24
116,9152979,-3.8699,0.34318238496780396,0.34318238496780396,25
116,26014758,-1.761994,0.342966228723526,0.342966228723526,26
116,11050727,-4.504474,0.3418089747428894,0.3418089747428894,27
116,17967793,-3.082138,0.34094518423080444,0.34094518423080444,28
116,37266312,-5.041158,0.33734261989593506,0.33734261989593506,29
116,45315168,-4.66577,0.33734259009361267,0.33734259009361267,30
116,21909087,-3.933847,0.3360989987850189,0.3360989987850189,31
116,15883779,-5.988978,0.33584892749786377,0.33584892749786377,32
116,21965295,-5.435561,0.3357168138027191,0.3357168138027191,33
116,20053344,-5.49958,0.33564433455467224,0.33564433455467224,34
116,21544454,-4.574939,0.33220699429512024,0.33220699429512024,35
116,65940951,-3.709096,0.32890889048576355,0.32890889048576355,36
116,70813183,-5.069989,0.32817941904067993,0.32817941904067993,37
116,9382518,-4.80769,0.32485708594322205,0.32485708594322205,38
116,55310501,-5.325732,0.3210484981536865,0.3210484981536865,39
116,27500833,-5.051298,0.31991201639175415,0.31991201639175415,40
116,26018309,-5.793677,0.31842654943466187,0.31842654943466187,41
116,57297851,-5.225865,0.31693166494369507,0.31693166494369507,42
116,15336376,-5.425558,0.3159266710281372,0.3159266710281372,43
116,13842850,-6.079647,0.3153519630432129,0.3153519630432129,44
116,35065792,-5.070523,0.3143426775932312,0.3143426775932312,45
116,18973554,-6.297627,0.3142748475074768,0.3142748475074768,46
116,23943222,-5.694983,0.31083449721336365,0.31083449721336365,47
116,2662485,-2.768993,0.30943793058395386,0.30943793058395386,48
116,3050069,-5.614582,0.30828413367271423,0.30828413367271423,49
116,40623613,-6.34861,0.3082579970359802,0.3082579970359802,50
116,33024869,-6.027269,0.305521160364151,0.305521160364151,51
116,67344763,-6.50093,0.3047022819519043,0.3047022819519043,52
116,24016606,-5.693793,0.3034442067146301,0.3034442067146301,53
116,31025080,-5.711769,0.3026490807533264,0.3026490807533264,54
116,4154028,-6.208782,0.3019484877586365,0.3019484877586365,55
116,52916391,-5.866338,0.300762802362442,0.300762802362442,56
116,13389642,-6.119408,0.2981215715408325,0.2981215715408325,57
116,23690973,-5.858663,0.29644227027893066,0.29644227027893066,58
116,30748966,-3.71655,0.29136747121810913,0.29136747121810913,59
116,36628201,-6.462765,0.2900710105895996,0.2900710105895996,60
116,7042051,-5.73483,0.2895193099975586,0.2895193099975586,61
116,15521276,-6.119798,0.285976767539978,0.285976767539978,62
116,52138597,-4.64118,0.2859187126159668,0.2859187126159668,63
116,74488631,-6.469487,0.2852419316768646,0.2852419316768646,64
116,19821180,-5.406027,0.2834746241569519,0.2834746241569519,65
116,51040695,-6.530189,0.28309985995292664,0.28309985995292664,66
116,68454758,-6.258879,0.2804470658302307,0.2804470658302307,67
116,11582801,-6.493649,0.2787282168865204,0.2787282168865204,68
116,3099108,-6.612319,0.2778226137161255,0.2778226137161255,69
116,52689662,-6.467703,0.27754032611846924,0.27754032611846924,70
116,12099919,-6.006804,0.2716803550720215,0.2716803550720215,71
116,24526226,-3.807869,0.27035999298095703,0.27035999298095703,72
116,21146255,-5.423089,0.27003607153892517,0.27003607153892517,73
116,17712028,-6.276235,0.2661081850528717,0.2661081850528717,74
116,14527065,-6.608752,0.254963755607605,0.254963755607605,75
116,11021372,-4.921274,0.25443035364151,0.25443035364151,76
116,15039208,-5.237514,0.25375640392303467,0.25375640392303467,77
116,6277535,-4.989367,0.253171443939209,0.253171443939209,78
116,57481065,-5.382,0.2526533007621765,0.2526533007621765,79
116,7857794,-4.902644,0.25242215394973755,0.25242215394973755,80
116,75265,-2.023071,0.2515205144882202,0.2515205144882202,81
116,11234346,-6.369242,0.24895048141479492,0.24895048141479492,82
116,25850303,-5.156978,0.23849794268608093,0.23849794268608093,83
116,28987948,-5.203892,0.23656728863716125,0.23656728863716125,84
116,151807,-5.416027,0.23591110110282898,0.23591110110282898,85
116,12272453,-4.890678,0.23392333090305328,0.23392333090305328,86
116,67755859,-5.856704,0.21451863646507263,0.21451863646507263,87
116,25540010,-6.396823,0.21426036953926086,0.21426036953926086,88
116,8938068,-6.208016,0.2088853120803833,0.2088853120803833,89
116,14994126,-5.947029,0.20415818691253662,0.20415818691253662,90
116,37404110,-5.553047,0.20071378350257874,0.20071378350257874,91
116,39728855,-6.538937,0.19956938922405243,0.19956938922405243,92
116,22643763,-6.246212,0.1977110505104065,0.1977110505104065,93
116,55748840,-6.067225,0.19345489144325256,0.19345489144325256,94
116,18445420,-5.13323,0.1882755607366562,0.1882755607366562,95
116,2501983,-6.366647,0.14869192242622375,0.14869192242622375,96
116,63845692,-6.412796,0.14379334449768066,0.14379334449768066,97
116,51641548,-6.037506,0.12723731994628906,0.12723731994628906,98
116,66536018,-5.707961,0.12496469169855118,0.12496469169855118,99
116,23566477,-5.660289,0.10517081618309021,0.10517081618309021,100
119,46513638,-2.681714,0.6063968539237976,0.6063968539237976,1
119,6705284,-4.342123,0.4636360704898834,0.4636360704898834,2
119,2820813,-2.844914,0.4623308777809143,0.4623308777809143,3
119,43201530,-4.859646,0.4436882734298706,0.4436882734298706,4
119,5804666,-5.887976,0.42515552043914795,0.42515552043914795,5
119,19940164,-5.719723,0.4248866140842438,0.4248866140842438,6
119,45356928,-5.853832,0.4202057719230652,0.4202057719230652,7
119,11033226,-6.148835,0.4185655117034912,0.4185655117034912,8
119,1307241,-5.697069,0.4140584468841553,0.4140584468841553,9
119,29320113,-6.244192,0.4113181531429291,0.4113181531429291,10
119,11026130,-6.208555,0.40931302309036255,0.40931302309036255,11
119,28074180,-3.848102,0.4033616781234741,0.4033616781234741,12
119,1619604,-4.961753,0.39667728543281555,0.39667728543281555,13
119,4338909,-3.953742,0.3936169743537903,0.3936169743537903,14
119,3987041,-5.923527,0.3894730806350708,0.3894730806350708,15
119,9476203,-5.723096,0.38147908449172974,0.38147908449172974,16
119,17182282,-3.151552,0.3810420036315918,0.3810420036315918,17
119,3380440,-4.870608,0.3773210346698761,0.3773210346698761,18
119,3112223,-3.94379,0.3704719543457031,0.3704719543457031,19
119,172278,-6.308168,0.36899614334106445,0.36899614334106445,20
119,22759151,-4.617482,0.3665560483932495,0.3665560483932495,21
119,2045011,-4.299902,0.36561349034309387,0.36561349034309387,22
119,1494502,-5.53226,0.36513614654541016,0.36513614654541016,23
119,1403888,-5.162927,0.3633042573928833,0.3633042573928833,24
119,4098341,-4.816941,0.36318010091781616,0.36318010091781616,25
119,14478278,-4.657967,0.35802972316741943,0.35802972316741943,26
119,4563048,-4.990968,0.35775962471961975,0.35775962471961975,27
119,67648999,-4.680716,0.3565075993537903,0.3565075993537903,28
119,63943401,-5.864274,0.35147547721862793,0.35147547721862793,29
119,60593319,-4.186405,0.3493379056453705,0.3493379056453705,30
119,8477856,-5.409006,0.34840238094329834,0.34840238094329834,31
119,49505716,-5.578508,0.3476659059524536,0.3476659059524536,32
119,3492397,-3.197031,0.34735342860221863,0.34735342860221863,33
119,1037969,-3.55807,0.3457512855529785,0.3457512855529785,34
119,10543866,-4.819145,0.34538424015045166,0.34538424015045166,35
119,149124,-3.269785,0.3435446321964264,0.3435446321964264,36
119,52390,-5.93278,0.3430696427822113,0.3430696427822113,37
